               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.013411,            0.018884,           0.0009994,             0.82952,             0.77513,             0.83789,             0.76066,            0.015262,            0.028918,           0.0043789,            0.004786,            0.004786,            0.004786
                 160,            0.013592,            0.018516,          0.00083044,             0.81071,             0.79843,              0.8162,             0.73231,            0.015692,            0.030218,           0.0047356,            0.004753,            0.004753,            0.004753
                 161,            0.013563,            0.018612,           0.0010015,             0.79987,             0.80163,              0.8129,             0.73406,            0.015656,            0.030879,           0.0053732,             0.00472,             0.00472,             0.00472
                 162,            0.013255,            0.018305,          0.00077285,             0.79537,             0.80382,             0.82006,             0.74422,            0.015148,            0.029586,           0.0049308,            0.004687,            0.004687,            0.004687
                 163,            0.013807,            0.018685,          0.00096887,              0.8075,             0.78597,             0.81896,             0.74399,            0.015393,            0.029112,           0.0046597,            0.004654,            0.004654,            0.004654
                 164,            0.013367,            0.018135,          0.00096812,             0.81407,             0.79585,             0.83659,             0.76066,            0.015222,            0.029052,           0.0039195,            0.004621,            0.004621,            0.004621
                 165,            0.013544,            0.018802,          0.00068648,             0.87564,             0.77782,             0.85511,             0.77405,            0.015665,            0.030161,            0.004179,            0.004588,            0.004588,            0.004588
                 166,            0.013541,            0.019344,          0.00083142,             0.84482,             0.78485,             0.82437,             0.74662,            0.015783,            0.031912,            0.004543,            0.004555,            0.004555,            0.004555
                 167,            0.013163,            0.018519,          0.00083535,              0.8307,             0.78037,              0.8092,             0.73365,            0.015342,            0.030555,           0.0043441,            0.004522,            0.004522,            0.004522
                 168,            0.013414,            0.019182,          0.00093288,               0.798,             0.82864,             0.83323,              0.7566,            0.015615,            0.030797,           0.0047507,            0.004489,            0.004489,            0.004489
                 169,             0.01318,            0.017952,          0.00084259,             0.79541,             0.84339,             0.82164,             0.74407,            0.015558,             0.02997,             0.00458,            0.004456,            0.004456,            0.004456
                 170,            0.013199,            0.018017,          0.00089866,             0.82259,             0.76304,             0.81537,             0.74213,             0.01558,            0.029866,           0.0052238,            0.004423,            0.004423,            0.004423
                 171,            0.013263,            0.017787,          0.00066734,             0.80488,             0.79706,             0.81224,             0.73538,            0.015944,            0.029538,           0.0054939,             0.00439,             0.00439,             0.00439
                 172,            0.013334,            0.017684,           0.0010195,              0.8031,             0.77384,             0.81369,              0.7369,            0.015273,            0.029408,            0.003837,            0.004357,            0.004357,            0.004357
                 173,            0.013617,            0.019128,          0.00083982,             0.81429,             0.77493,             0.79952,             0.72532,            0.014984,            0.028464,           0.0045606,            0.004324,            0.004324,            0.004324
                 174,             0.01314,            0.018387,          0.00075718,              0.8049,              0.7968,             0.80686,             0.72782,            0.015093,            0.028802,           0.0046491,            0.004291,            0.004291,            0.004291
                 175,            0.013095,            0.017726,          0.00071437,             0.79696,             0.82938,             0.82251,             0.74758,            0.015233,            0.028856,           0.0045018,            0.004258,            0.004258,            0.004258
                 176,            0.012857,            0.018262,          0.00071215,             0.81098,             0.80853,             0.82759,             0.74644,            0.015155,            0.028732,           0.0050353,            0.004225,            0.004225,            0.004225
                 177,            0.013009,            0.018023,          0.00081362,             0.82931,             0.79918,             0.82751,              0.7476,            0.015473,            0.029002,             0.00504,            0.004192,            0.004192,            0.004192
                 178,            0.013214,            0.018511,          0.00071696,             0.84492,             0.78465,             0.82682,             0.74006,            0.015432,            0.029802,           0.0042153,            0.004159,            0.004159,            0.004159
                 179,            0.013579,            0.018493,          0.00081225,             0.84415,             0.79755,             0.83532,             0.75456,            0.015493,            0.029412,           0.0046104,            0.004126,            0.004126,            0.004126
                 180,            0.012851,            0.018315,          0.00073375,             0.77875,             0.85726,             0.82777,             0.74473,            0.015446,            0.028787,           0.0049702,            0.004093,            0.004093,            0.004093
                 181,            0.012877,            0.017983,           0.0007166,             0.81777,             0.82412,             0.82626,             0.75522,            0.015451,            0.030057,           0.0052303,             0.00406,             0.00406,             0.00406
                 182,            0.012676,            0.017238,          0.00061307,             0.81047,             0.80155,             0.82765,             0.74939,            0.015449,            0.030742,           0.0044924,            0.004027,            0.004027,            0.004027
                 183,            0.013505,            0.018355,          0.00064921,              0.8052,             0.83274,             0.81685,             0.74387,            0.015236,            0.029491,           0.0047774,            0.003994,            0.003994,            0.003994
                 184,            0.012653,            0.018858,          0.00069366,             0.81262,             0.82342,             0.82525,             0.74524,            0.015402,            0.030463,           0.0039852,            0.003961,            0.003961,            0.003961
                 185,            0.012646,            0.017678,          0.00076682,             0.78997,             0.83264,             0.81164,             0.73311,            0.015602,            0.031226,           0.0044278,            0.003928,            0.003928,            0.003928
                 186,            0.012828,            0.017767,          0.00073066,             0.80904,             0.81089,             0.81963,              0.7406,            0.015032,            0.028768,           0.0049282,            0.003895,            0.003895,            0.003895
                 187,            0.013031,            0.018238,          0.00076046,             0.81357,             0.81886,             0.82547,             0.74726,            0.015284,            0.029497,           0.0043153,            0.003862,            0.003862,            0.003862
                 188,            0.012601,            0.017673,          0.00076626,             0.79993,             0.83234,             0.83266,             0.75247,            0.015538,            0.029668,           0.0042137,            0.003829,            0.003829,            0.003829
                 189,            0.012596,            0.018266,          0.00069738,              0.8111,             0.80178,             0.82626,             0.75239,            0.015689,            0.030471,           0.0044898,            0.003796,            0.003796,            0.003796
                 190,            0.012462,            0.017363,          0.00072801,             0.82775,             0.78081,             0.81492,             0.74057,            0.015601,            0.030851,           0.0051533,            0.003763,            0.003763,            0.003763
                 191,             0.01274,            0.017512,          0.00071372,             0.81584,             0.79231,             0.82698,             0.75425,             0.01574,            0.031995,           0.0054167,             0.00373,             0.00373,             0.00373
                 192,            0.012548,            0.016714,           0.0007065,             0.84018,             0.78792,             0.84139,             0.76133,            0.015193,            0.030325,           0.0047468,            0.003697,            0.003697,            0.003697
                 193,            0.012549,              0.0178,          0.00072059,             0.78632,             0.82467,             0.81684,              0.7451,            0.015243,            0.029361,           0.0048179,            0.003664,            0.003664,            0.003664
                 194,            0.012626,            0.017367,          0.00068807,              0.8094,             0.81949,             0.83786,             0.75852,            0.015158,            0.029075,            0.004928,            0.003631,            0.003631,            0.003631
                 195,            0.012113,            0.017862,          0.00065879,             0.80889,             0.84018,              0.8383,             0.76001,            0.015067,            0.029055,           0.0048783,            0.003598,            0.003598,            0.003598
                 196,            0.012474,            0.017623,          0.00066632,             0.81583,             0.79359,             0.81595,             0.73999,            0.015469,            0.031237,           0.0047014,            0.003565,            0.003565,            0.003565
                 197,            0.012562,            0.018005,          0.00061232,              0.8453,              0.7966,             0.82191,             0.74456,            0.015437,            0.031352,           0.0043907,            0.003532,            0.003532,            0.003532
                 198,            0.012285,            0.017229,          0.00050717,             0.82961,             0.79766,             0.81718,             0.73902,            0.015472,             0.03135,           0.0050585,            0.003499,            0.003499,            0.003499
                 199,             0.01252,            0.018598,          0.00058997,              0.8466,             0.78143,             0.82051,             0.74255,            0.015452,            0.031771,           0.0053553,            0.003466,            0.003466,            0.003466
                 200,            0.012237,            0.017849,          0.00060077,             0.80139,             0.80589,             0.80883,             0.73303,            0.015216,            0.030378,           0.0052966,            0.003433,            0.003433,            0.003433
                 201,            0.012355,            0.017302,          0.00058335,             0.85397,             0.79125,             0.82092,             0.74087,            0.015555,            0.031308,           0.0049366,              0.0034,              0.0034,              0.0034
                 202,            0.012158,            0.017213,          0.00051405,             0.80735,             0.82807,             0.81653,              0.7436,            0.015198,            0.030244,           0.0053702,            0.003367,            0.003367,            0.003367
                 203,            0.012232,            0.017673,          0.00053854,             0.78767,             0.83197,             0.81188,             0.73757,              0.0153,            0.029894,           0.0053556,            0.003334,            0.003334,            0.003334
                 204,            0.012264,            0.017196,          0.00058978,             0.80074,             0.81551,             0.81888,             0.74868,            0.015243,            0.030137,           0.0051874,            0.003301,            0.003301,            0.003301
                 205,            0.012169,            0.016854,          0.00043788,             0.85769,             0.77548,             0.82037,             0.74726,            0.015243,            0.030692,           0.0052234,            0.003268,            0.003268,            0.003268
                 206,            0.012299,            0.016407,          0.00062408,             0.79644,             0.81916,             0.81874,             0.74219,            0.015067,            0.030348,           0.0049563,            0.003235,            0.003235,            0.003235
                 207,            0.011927,            0.016532,           0.0006256,             0.79882,             0.81135,              0.8154,             0.73416,            0.015481,            0.031678,           0.0054815,            0.003202,            0.003202,            0.003202
                 208,            0.012395,            0.017872,          0.00054357,             0.81277,             0.80306,              0.8203,             0.74331,            0.015474,            0.029762,           0.0050882,            0.003169,            0.003169,            0.003169
                 209,            0.012101,            0.017056,          0.00062556,             0.82622,             0.78881,             0.81714,             0.74418,            0.015435,            0.029973,           0.0049957,            0.003136,            0.003136,            0.003136
                 210,            0.011792,            0.016785,          0.00066072,             0.84122,              0.8147,             0.81976,             0.74904,            0.015353,            0.030243,           0.0050317,            0.003103,            0.003103,            0.003103
                 211,            0.012111,            0.017809,          0.00062091,             0.83618,             0.79165,             0.81321,             0.73974,            0.015301,            0.030259,           0.0053493,             0.00307,             0.00307,             0.00307
                 212,            0.012008,            0.016813,          0.00062847,             0.84395,             0.78832,             0.81662,             0.74185,            0.015133,            0.030188,           0.0055538,            0.003037,            0.003037,            0.003037
                 213,            0.011958,            0.017433,          0.00055879,              0.8045,             0.82054,             0.81701,             0.74161,            0.015029,            0.028981,           0.0048765,            0.003004,            0.003004,            0.003004
                 214,            0.011914,            0.017511,           0.0005793,             0.83457,             0.81257,             0.81868,             0.74135,            0.015124,            0.030086,           0.0049606,            0.002971,            0.002971,            0.002971
                 215,              0.0119,            0.017039,          0.00058707,              0.8714,             0.76171,             0.82447,              0.7545,             0.01524,             0.02983,           0.0053151,            0.002938,            0.002938,            0.002938
                 216,            0.011658,            0.016827,           0.0007354,               0.841,             0.78396,             0.82239,             0.75112,            0.015238,            0.030096,           0.0050507,            0.002905,            0.002905,            0.002905
                 217,            0.011728,            0.016719,          0.00063017,             0.85452,             0.79887,             0.82743,             0.75037,            0.015254,             0.03081,           0.0045425,            0.002872,            0.002872,            0.002872
                 218,             0.01164,            0.016196,          0.00057247,             0.84633,             0.80126,             0.83285,             0.75644,            0.015516,            0.031504,           0.0045964,            0.002839,            0.002839,            0.002839
                 219,            0.011794,            0.016353,           0.0005449,             0.87276,             0.77774,             0.83842,             0.76242,            0.015395,            0.030873,           0.0047312,            0.002806,            0.002806,            0.002806
                 220,            0.011811,            0.016928,          0.00056765,             0.82514,              0.8013,             0.82653,             0.74894,            0.015372,            0.030207,           0.0046203,            0.002773,            0.002773,            0.002773
                 221,            0.011802,            0.016557,          0.00050996,              0.8348,              0.7852,             0.82123,             0.74871,            0.015478,             0.03115,           0.0049687,             0.00274,             0.00274,             0.00274
                 222,            0.011622,            0.017089,          0.00053875,             0.84248,              0.7793,             0.81686,             0.74156,            0.015377,            0.031202,           0.0054444,            0.002707,            0.002707,            0.002707
                 223,            0.011632,            0.016569,          0.00051744,             0.85277,             0.76774,             0.81692,             0.74387,            0.014989,            0.029977,           0.0053806,            0.002674,            0.002674,            0.002674
                 224,            0.011579,            0.016131,          0.00061779,             0.80897,             0.80606,             0.82048,             0.74916,            0.015102,            0.030866,           0.0053953,            0.002641,            0.002641,            0.002641
                 225,             0.01176,            0.016914,          0.00051573,             0.79672,             0.81646,             0.81983,             0.74444,            0.015112,             0.03064,           0.0052797,            0.002608,            0.002608,            0.002608
                 226,            0.011703,            0.017094,          0.00051189,             0.83988,             0.77477,             0.82378,             0.74931,            0.015202,            0.030421,           0.0053412,            0.002575,            0.002575,            0.002575
                 227,            0.011739,            0.016848,          0.00063664,               0.829,             0.77607,             0.81626,             0.74626,            0.015248,            0.030435,            0.005434,            0.002542,            0.002542,            0.002542
                 228,            0.011489,            0.016828,          0.00049252,             0.81845,             0.82781,             0.81109,             0.73999,              0.0153,            0.030831,           0.0049706,            0.002509,            0.002509,            0.002509
                 229,            0.011331,            0.016389,           0.0005509,             0.81738,              0.8327,              0.8233,             0.74635,            0.015258,            0.029755,           0.0051917,            0.002476,            0.002476,            0.002476
                 230,            0.011404,            0.017329,          0.00051116,              0.8133,             0.80106,             0.82116,             0.74372,            0.015367,            0.030222,           0.0051169,            0.002443,            0.002443,            0.002443
                 231,            0.011545,            0.016859,          0.00062683,             0.80064,             0.80125,             0.81188,             0.73697,            0.015424,            0.030981,           0.0049901,             0.00241,             0.00241,             0.00241
                 232,            0.011387,            0.016445,          0.00047765,             0.80649,             0.81106,             0.80589,             0.73601,            0.015289,            0.030587,           0.0054952,            0.002377,            0.002377,            0.002377
                 233,            0.011719,            0.017287,          0.00049966,             0.83121,             0.78602,             0.80659,             0.73616,            0.015449,            0.031085,            0.005622,            0.002344,            0.002344,            0.002344
                 234,             0.01124,            0.015583,          0.00047824,             0.86801,             0.77585,             0.81166,             0.74098,            0.015416,            0.030593,            0.005436,            0.002311,            0.002311,            0.002311
                 235,            0.011475,            0.017291,          0.00042684,             0.81108,             0.80926,             0.81124,             0.74052,            0.015289,            0.030987,            0.005464,            0.002278,            0.002278,            0.002278
                 236,            0.011159,            0.016569,          0.00040883,             0.83343,             0.77134,              0.8151,             0.74093,            0.015401,             0.03068,           0.0059159,            0.002245,            0.002245,            0.002245
                 237,            0.011385,            0.016534,           0.0004602,             0.82731,             0.79145,               0.819,              0.7455,            0.015497,            0.031047,           0.0061032,            0.002212,            0.002212,            0.002212
                 238,            0.011472,            0.016285,           0.0004146,             0.85551,              0.7643,             0.81322,              0.7388,            0.015516,            0.031201,           0.0057048,            0.002179,            0.002179,            0.002179
                 239,            0.011065,            0.015528,          0.00039932,             0.86451,             0.78641,             0.82286,             0.74337,            0.015534,            0.030924,           0.0055278,            0.002146,            0.002146,            0.002146
                 240,            0.011294,            0.016424,           0.0003932,             0.80805,             0.81692,             0.81809,             0.74072,            0.015224,            0.030498,           0.0052845,            0.002113,            0.002113,            0.002113
                 241,              0.0113,            0.015548,          0.00050054,             0.83957,             0.79129,              0.8155,             0.73932,            0.015507,            0.030989,           0.0054336,             0.00208,             0.00208,             0.00208
                 242,            0.011257,            0.016417,          0.00047987,             0.87141,             0.78649,             0.82831,             0.75207,            0.015467,            0.031064,           0.0051941,            0.002047,            0.002047,            0.002047
                 243,             0.01125,            0.016407,          0.00041097,             0.82833,             0.80687,             0.83024,             0.75779,             0.01518,            0.030859,           0.0053577,            0.002014,            0.002014,            0.002014
                 244,             0.01144,            0.016134,          0.00048209,             0.85213,             0.78287,             0.83686,             0.76081,            0.015318,            0.031239,           0.0055319,            0.001981,            0.001981,            0.001981
                 245,            0.011262,            0.016137,          0.00043534,             0.80599,             0.82531,             0.82902,             0.75499,            0.015089,            0.030767,            0.005384,            0.001948,            0.001948,            0.001948
                 246,            0.011036,            0.016232,          0.00049579,             0.82916,             0.81722,             0.82011,             0.74432,            0.015143,            0.030564,           0.0054133,            0.001915,            0.001915,            0.001915
                 247,            0.011083,            0.016139,           0.0004107,             0.85389,             0.79295,             0.82569,             0.74905,            0.015223,            0.030194,           0.0051839,            0.001882,            0.001882,            0.001882
                 248,            0.011263,            0.015162,          0.00046351,             0.83791,             0.80008,             0.83398,             0.75688,            0.014991,            0.029927,           0.0049882,            0.001849,            0.001849,            0.001849
                 249,            0.011003,            0.015637,          0.00035501,             0.83212,             0.79566,              0.8276,             0.74751,            0.015232,            0.030142,           0.0054454,            0.001816,            0.001816,            0.001816
                 250,            0.011041,            0.015649,          0.00057537,             0.81833,             0.81839,             0.82807,              0.7515,            0.015397,            0.030455,           0.0052548,            0.001783,            0.001783,            0.001783
                 251,            0.011089,            0.016614,          0.00042929,             0.79638,             0.82992,             0.83222,             0.75468,            0.015658,            0.030954,           0.0051982,             0.00175,             0.00175,             0.00175
                 252,            0.010569,            0.015295,          0.00036457,             0.82635,             0.82292,             0.82967,              0.7492,            0.015757,            0.031283,           0.0050755,            0.001717,            0.001717,            0.001717
                 253,            0.010805,            0.015363,          0.00037911,             0.81764,             0.83327,             0.82414,             0.74795,            0.015645,            0.031473,            0.005075,            0.001684,            0.001684,            0.001684
                 254,            0.011099,            0.016111,          0.00041608,             0.81902,             0.84034,             0.82434,             0.74617,            0.015432,            0.031768,           0.0050933,            0.001651,            0.001651,            0.001651
                 255,            0.010947,            0.015715,          0.00039899,             0.81883,             0.83984,             0.82552,             0.74928,            0.015326,            0.031416,           0.0052747,            0.001618,            0.001618,            0.001618
                 256,            0.010847,            0.015461,          0.00037916,             0.81783,             0.83195,             0.82274,             0.74381,            0.015359,            0.031181,           0.0054923,            0.001585,            0.001585,            0.001585
                 257,            0.010934,            0.015683,          0.00032581,             0.85176,             0.80406,             0.82327,             0.74869,            0.015458,            0.031318,           0.0053742,            0.001552,            0.001552,            0.001552
                 258,            0.010753,            0.014955,          0.00038327,             0.84818,             0.81303,             0.82443,             0.74822,            0.015486,            0.031186,           0.0054691,            0.001519,            0.001519,            0.001519
                 259,            0.010998,            0.014894,          0.00046881,             0.84773,             0.80685,             0.82753,             0.75344,            0.015522,            0.031022,           0.0054375,            0.001486,            0.001486,            0.001486
                 260,            0.011051,            0.016111,           0.0003825,             0.81136,             0.84015,             0.82699,               0.745,            0.015503,            0.031238,           0.0055095,            0.001453,            0.001453,            0.001453
                 261,            0.010651,            0.015529,          0.00037167,             0.83642,             0.80838,              0.8253,             0.75006,            0.015549,            0.030916,           0.0055696,             0.00142,             0.00142,             0.00142
                 262,            0.010812,            0.016367,          0.00037352,             0.84307,             0.80078,               0.821,             0.74709,            0.015543,            0.031458,           0.0056664,            0.001387,            0.001387,            0.001387
                 263,            0.010655,             0.01513,          0.00041534,             0.84886,             0.79548,             0.82259,             0.74493,            0.015517,            0.031643,           0.0055037,            0.001354,            0.001354,            0.001354
                 264,            0.010653,            0.015615,          0.00033458,             0.83746,             0.82705,             0.83278,             0.75539,             0.01533,             0.03111,           0.0053469,            0.001321,            0.001321,            0.001321
                 265,            0.011099,             0.01555,          0.00038198,              0.8432,             0.80434,             0.83172,             0.75799,            0.015404,            0.031334,            0.005288,            0.001288,            0.001288,            0.001288
